Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Vision_Score,Defensive_Vulnerability
Home,PASS,,2,132607,5304.28,132627,5305.08,Player12,Player14,0.25,0.31,0.19,0.13,,False
Away,CHALLENGE,AERIAL-WON,2,132728,5309.12,132728,5309.12,Player17,,0.07,0.58,,,3389.3420452123546,False
Away,RECOVERY,INTERCEPTION,2,132728,5309.12,132728,5309.12,Player17,,0.07,0.58,,,3389.3420452123546,False
Away,PASS,HEAD,2,132732,5309.28,132775,5311.0,Player17,Player28,0.07,0.58,0.15,0.5,955.8694557540119,True
Home,BALL LOST,INTERCEPTION,2,132743,5309.72,132743,5309.72,Player14,,0.21,0.28,0.07,0.61,878.2024963004444,True
Away,CHALLENGE,TACKLE-FAULT-WON,2,132875,5315.0,132875,5315.0,Player28,,0.31,0.69,,,3389.328178177001,False
Away,FAULT RECEIVED,,2,132875,5315.0,132875,5315.0,Player28,,0.31,0.69,,,3389.328178177001,False
Home,CHALLENGE,TACKLE-FAULT-LOST,2,132881,5315.24,132881,5315.24,Player9,,0.32,0.69,,,3389.331919928174,False
Away,SET PIECE,FREE KICK,2,133238,5329.52,133238,5329.52,Player16,,,,,,0.0,True
Away,PASS,,2,133242,5329.68,133264,5330.56,Player16,Player21,0.31,0.61,0.35,0.43,,False
Away,PASS,,2,133317,5332.68,133359,5334.36,Player21,Player27,0.39,0.37,0.56,0.05,,False
Away,PASS,,2,133403,5336.12,133428,5337.12,Player27,Player21,0.57,0.04,0.49,0.21,846.00647075118,True
Away,PASS,,2,133495,5339.8,133525,5341.0,Player21,Player28,0.53,0.27,0.55,0.5,2181.5091402027747,True
Away,PASS,,2,133625,5345.0,133678,5347.12,Player28,Player27,0.62,0.59,0.84,0.09,,False
Away,PASS,,2,133782,5351.28,133825,5353.0,Player27,Player21,0.83,0.02,0.69,0.22,628.8677592231819,True
Away,PASS,,2,133892,5355.68,133954,5358.16,Player21,Player17,0.71,0.24,0.83,0.8,2640.4422335273807,True
Away,PASS,,2,134012,5360.48,134020,5360.8,Player17,Player28,0.78,0.85,0.71,0.62,,False
Away,SHOT,OFF TARGET-OUT,2,134041,5361.64,134076,5363.04,Player28,,0.73,0.65,1.02,0.64,3079.482472540774,True
Home,RECOVERY,,2,134158,5366.32,134158,5366.32,Player11,,1.01,0.59,,,3343.768204186502,True
Home,PASS,GOAL KICK,2,134828,5393.12,134886,5395.44,Player11,Player8,0.96,0.52,0.42,0.79,,False
Home,BALL LOST,HEAD-INTERCEPTION,2,134887,5395.48,134912,5396.48,Player8,,0.42,0.79,0.25,0.69,,False
Away,CHALLENGE,TACKLE-FAULT-WON,2,134915,5396.6,134915,5396.6,Player17,,0.38,0.85,,,3389.2046867593544,False
Away,SET PIECE,FREE KICK,2,135085,5403.4,135085,5403.4,Player21,,,,,,0.0,True
Away,PASS,,2,135092,5403.68,135105,5404.2,Player21,Player15,0.37,0.74,0.36,0.79,1297.359855924652,True
Away,BALL LOST,INTERCEPTION,2,135125,5405.0,135150,5406.0,Player15,,0.37,0.79,0.48,0.82,4189.645736308885,False
Away,RECOVERY,INTERCEPTION,2,135213,5408.52,135213,5408.52,Player15,,0.39,0.94,,,3389.1513641420956,False
Away,PASS,,2,135217,5408.68,135237,5409.48,Player15,Player28,0.39,0.95,0.48,0.86,933.9736300231152,True
Away,PASS,,2,135266,5410.64,135329,5413.16,Player28,Player23,0.49,0.88,0.76,0.95,4156.631693136192,False
Away,PASS,,2,135424,5416.96,135444,5417.76,Player23,Player17,0.87,0.96,0.79,0.87,,False
Away,PASS,,2,135494,5419.76,135524,5420.96,Player17,Player28,0.81,0.79,0.75,0.66,,False
Away,BALL LOST,INTERCEPTION,2,135531,5421.24,135561,5422.44,Player28,,0.75,0.67,0.87,0.32,,False
Home,RECOVERY,INTERCEPTION,2,135566,5422.64,135566,5422.64,Player7,,0.88,0.35,,,3389.1673746434353,False
Home,PASS,,2,135585,5423.4,135595,5423.8,Player7,Player14,0.87,0.3,0.8,0.38,493.2328764492984,True
Home,PASS,,2,135727,5429.08,135822,5432.88,Player14,Player9,0.5,0.3,0.28,0.82,909.6390100687547,True
Home,SHOT,OFF TARGET,2,135957,5438.28,136022,5440.88,Player9,,0.16,0.56,0.02,0.59,,False
Away,RECOVERY,INTERCEPTION,2,136025,5441.0,136025,5441.0,Player25,,0.01,0.62,,,3389.2733117512134,False
Away,PASS,,2,136210,5448.4,136230,5449.2,Player25,Player21,0.15,0.64,0.28,0.75,4561.139654739399,False
Away,PASS,,2,136338,5453.52,136355,5454.2,Player21,Player23,0.53,0.83,0.56,0.98,2589.094002330345,True
Away,PASS,,2,136381,5455.24,136413,5456.52,Player23,Player21,0.57,0.98,0.66,0.94,1998.1229481485216,True
Away,BALL LOST,INTERCEPTION,2,136508,5460.32,136520,5460.8,Player21,,0.73,0.81,0.79,0.58,,False
Home,RECOVERY,INTERCEPTION,2,136519,5460.76,136519,5460.76,Player12,,0.76,0.62,,,3389.5044825236464,False
Home,PASS,,2,136522,5460.88,136544,5461.76,Player12,Player3,0.76,0.62,0.82,0.68,4580.095765918884,False
Home,PASS,,2,136555,5462.2,136598,5463.92,Player3,Player14,0.82,0.67,0.7,0.51,,False
Home,PASS,,2,136627,5465.08,136654,5466.16,Player14,Player3,0.7,0.51,0.77,0.6,4345.641828522516,False
Home,PASS,,2,136724,5468.96,136754,5470.16,Player3,Player13,0.73,0.6,0.57,0.41,,False
Home,PASS,,2,136763,5470.52,136778,5471.12,Player13,Player14,0.58,0.41,0.63,0.45,4688.216532160545,False
Home,PASS,,2,136789,5471.56,136826,5473.04,Player14,Player7,0.63,0.44,0.74,0.24,,False
Home,PASS,,2,136906,5476.24,136929,5477.16,Player7,Player2,0.73,0.22,0.83,0.35,4262.102444083618,False
Home,PASS,,2,136961,5478.44,136986,5479.44,Player2,Player11,0.81,0.36,0.95,0.53,4294.7777191490095,False
Home,PASS,,2,137106,5484.24,137146,5485.84,Player11,Player5,0.95,0.47,0.7,0.62,64.33360667321469,True
Home,PASS,,2,137181,5487.24,137199,5487.96,Player5,Player9,0.67,0.59,0.55,0.7,360.5951005092568,True
Home,CHALLENGE,TACKLE-FAULT-WON,2,137211,5488.44,137211,5488.44,Player9,,0.56,0.7,,,3389.393876750188,False
Home,FAULT RECEIVED,,2,137211,5488.44,137211,5488.44,Player9,,0.56,0.7,,,3389.393876750188,False
Away,CHALLENGE,TACKLE-FAULT-LOST,2,137235,5489.4,137235,5489.4,Player15,,0.55,0.71,,,3389.3746870243335,False
Away,CARD,YELLOW,2,137263,5490.52,137263,5490.52,Player15,,,,,,0.0,True
Home,SET PIECE,FREE KICK,2,138539,5541.56,138539,5541.56,Player3,,,,,,0.0,True
Home,PASS,,2,138545,5541.8,138577,5543.08,Player3,Player2,0.6,0.73,0.66,0.54,,False
Home,PASS,,2,138647,5545.88,138675,5547.0,Player2,Player14,0.66,0.4,0.49,0.17,,False
Home,PASS,,2,138684,5547.36,138729,5549.16,Player14,Player12,0.5,0.17,0.57,0.31,3751.056364081099,False
Home,PASS,,2,138761,5550.44,138794,5551.76,Player12,Player3,0.56,0.35,0.64,0.63,2911.004289872062,True
Home,PASS,,2,138846,5553.84,138871,5554.84,Player3,Player5,0.62,0.67,0.55,0.57,,False
Home,PASS,,2,138929,5557.16,138954,5558.16,Player5,Player2,0.57,0.56,0.64,0.32,,False
Home,PASS,,2,138986,5559.44,139011,5560.44,Player2,Player7,0.65,0.24,0.57,0.06,,False
Home,PASS,,2,139029,5561.16,139044,5561.76,Player7,Player12,0.58,0.05,0.57,0.23,1624.2021899428623,True
Home,PASS,,2,139089,5563.56,139101,5564.04,Player12,Player13,0.59,0.18,0.51,0.09,,False
Away,CHALLENGE,TACKLE-FAULT-LOST,2,139110,5564.4,139110,5564.4,Player20,,0.51,0.09,,,3389.149728474463,False
Home,CHALLENGE,TACKLE-FAULT-WON,2,139133,5565.32,139133,5565.32,Player13,,0.53,0.09,,,3389.0965055304514,True
Home,FAULT RECEIVED,,2,139133,5565.32,139133,5565.32,Player13,,0.53,0.09,,,3389.0965055304514,True
Home,SET PIECE,FREE KICK,2,139568,5582.72,139568,5582.72,Player12,,,,,,0.0,True
Home,PASS,,2,139571,5582.84,139596,5583.84,Player12,Player2,0.52,0.21,0.65,0.26,4406.5154162056515,False
Home,PASS,,2,139629,5585.16,139667,5586.68,Player2,Player3,0.66,0.26,0.71,0.54,2529.623917858775,True
Home,PASS,,2,139724,5588.96,139754,5590.16,Player3,Player2,0.71,0.47,0.75,0.19,,False
Home,PASS,,2,139782,5591.28,139804,5592.16,Player2,Player7,0.75,0.14,0.66,0.03,,False
Home,PASS,,2,139824,5592.96,139852,5594.08,Player7,Player14,0.66,0.03,0.56,0.15,529.3703378768037,True
Away,CHALLENGE,TACKLE-WON,2,139851,5594.04,139851,5594.04,Player28,,0.61,0.17,,,3389.179192998611,False
Away,RECOVERY,THEFT,2,139851,5594.04,139851,5594.04,Player28,,0.61,0.17,,,3389.179192998611,False
Home,BALL LOST,INTERCEPTION,2,139857,5594.28,139860,5594.4,Player14,,0.57,0.16,0.62,0.25,3328.5964681076166,True
Away,PASS,,2,139867,5594.68,139874,5594.96,Player28,Player21,0.59,0.16,0.57,0.25,1199.9917583814874,True
Away,PASS,,2,139898,5595.92,139943,5597.72,Player21,Player26,0.57,0.25,0.71,0.18,1860.496281369533,True
Away,BALL OUT,,2,140057,5602.28,140112,5604.48,Player26,,0.74,0.45,1.02,0.71,4556.615303945804,False
Home,RECOVERY,,2,140135,5605.4,140135,5605.4,Player11,,0.98,0.52,,,3388.9806921275826,True
Home,PASS,GOAL KICK,2,140478,5619.12,140496,5619.84,Player11,Player7,0.96,0.52,0.84,0.19,,False
Home,BALL LOST,INTERCEPTION,2,140619,5624.76,140681,5627.24,Player7,,0.72,0.11,0.42,0.17,,False
Away,RECOVERY,INTERCEPTION,2,140675,5627.0,140675,5627.0,Player20,,0.41,0.15,,,3389.4385651066286,False
Away,PASS,,2,140729,5629.16,140744,5629.76,Player20,Player28,0.42,0.04,0.5,0.15,4155.942206896655,False
Home,CHALLENGE,TACKLE-FAULT-LOST,2,140893,5635.72,140893,5635.72,Player14,,0.56,0.41,,,3389.578519939584,False
Away,CHALLENGE,TACKLE-FAULT-WON,2,140912,5636.48,140912,5636.48,Player28,,0.6,0.45,,,3389.5780615043095,False
Away,FAULT RECEIVED,,2,140912,5636.48,140912,5636.48,Player28,,0.6,0.45,,,3389.5780615043095,False
Away,SET PIECE,FREE KICK,2,141137,5645.48,141137,5645.48,Player21,,,,,,0.0,True
Away,PASS,,2,141140,5645.6,141148,5645.92,Player21,Player28,0.61,0.43,0.64,0.43,3305.734101522171,True
Away,PASS,,2,141185,5647.4,141230,5649.2,Player28,Player27,0.66,0.42,0.77,0.06,,False
Home,CHALLENGE,TACKLE-LOST,2,141404,5656.16,141404,5656.16,Player14,,0.87,0.11,,,3389.856117147853,False
Away,PASS,,2,141436,5657.44,141451,5658.04,Player27,Player28,0.86,0.03,0.78,0.13,547.5730913210552,True
Away,BALL OUT,,2,141541,5661.64,141548,5661.92,Player28,,0.79,0.18,1.02,0.33,3882.1979676653027,False
Home,RECOVERY,,2,141552,5662.08,141552,5662.08,Player11,,0.99,0.42,,,3389.1302984303506,False
Home,BALL OUT,GOAL KICK,2,142259,5690.36,142394,5695.76,Player11,,0.97,0.47,0.38,1.02,375.1944179235491,True
Home,CHALLENGE,AERIAL-LOST,2,142394,5695.76,142394,5695.76,Player8,,0.47,0.92,,,3389.1896927237485,False
Away,SET PIECE,THROW IN,2,142516,5700.64,142516,5700.64,Player17,,,,,,0.0,True
Away,PASS,,2,142526,5701.04,142554,5702.16,Player17,Player21,0.49,1.01,0.44,0.77,1.297321609020999,True
Away,PASS,,2,142615,5704.6,142648,5705.92,Player21,Player16,0.42,0.72,0.32,0.64,,False
Away,PASS,,2,142665,5706.6,142695,5707.8,Player16,Player20,0.32,0.63,0.39,0.35,,False
Away,PASS,,2,142715,5708.6,142755,5710.2,Player20,Player27,0.41,0.33,0.6,0.04,276.463384508949,True
Away,BALL LOST,INTERCEPTION,2,142886,5715.44,142938,5717.52,Player27,,0.72,0.08,0.85,0.32,3850.076501444384,False
Home,RECOVERY,INTERCEPTION,2,142938,5717.52,142938,5717.52,Player2,,0.85,0.32,,,3389.127082832414,True
Home,BALL LOST,CLEARANCE,2,142943,5717.72,143008,5720.32,Player2,,0.85,0.32,0.48,0.34,,False
Away,RECOVERY,INTERCEPTION,2,143013,5720.52,143013,5720.52,Player16,,0.47,0.37,,,3389.5936299436653,False
Away,PASS,,2,143130,5725.2,143137,5725.48,Player16,Player18,0.5,0.37,0.61,0.53,3695.984717140228,False
Away,BALL LOST,INTERCEPTION,2,143229,5729.16,143247,5729.88,Player18,,0.68,0.3,0.77,0.23,1271.8757315541304,True
Home,RECOVERY,INTERCEPTION,2,143240,5729.6,143240,5729.6,Player14,,0.74,0.22,,,3389.0005080997958,True
Home,PASS,,2,143262,5730.48,143297,5731.88,Player14,Player12,0.75,0.22,0.71,0.28,664.2257369504291,True
Home,PASS,,2,143361,5734.44,143483,5739.32,Player12,Player13,0.6,0.33,0.19,0.95,655.8115530811999,True
Home,PASS,,2,143578,5743.12,143593,5743.72,Player13,Player4,0.09,0.88,0.14,0.69,,False
Home,BALL LOST,INTERCEPTION,2,143598,5743.92,143618,5744.72,Player4,,0.13,0.69,0.07,0.61,,False
Away,RECOVERY,BLOCKED,2,143617,5744.68,143617,5744.68,Player16,,0.05,0.62,,,3389.298594355018,False
Away,BALL OUT,,2,143622,5744.88,143630,5745.2,Player16,,0.05,0.63,0.03,1.01,1390.8627420240696,True
